Time,p2u_relative,reduction_factor,autosens_ratio,sick,autotune_isf,effective_isf,pump_isf,bg
2018-01-01 08:00:00,1.0,1.0,,,,,,148.12751167667992
2018-01-01 08:05:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,147.5919333155692
2018-01-01 08:10:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,145.07357280311663
2018-01-01 08:15:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,143.191582818585
2018-01-01 08:20:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,141.1384717894691
2018-01-01 08:25:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,138.20030857148316
2018-01-01 08:30:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,134.44793734694574
2018-01-01 08:35:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,131.62541239451696
2018-01-01 08:40:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,131.66516044429412
2018-01-01 08:45:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,134.83484187729402
2018-01-01 08:50:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,137.8595678802648
2018-01-01 08:55:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,136.95466569514528
2018-01-01 09:00:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,130.9062633523734
2018-01-01 09:05:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,123.96116179057127
2018-01-01 09:10:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,121.34806716700042
2018-01-01 09:15:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,125.74395711960254
2018-01-01 09:20:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,134.20711305714568
2018-01-01 09:25:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,142.4263015003703
2018-01-01 09:30:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,147.6015066299513
2018-01-01 09:35:00,1.0,1.0,1.0,0.0,74.7565218340515,74.757,74.7565218340515,151.20887812096842
