Time,p2u_relative,reduction_factor,autosens_ratio,sick,autotune_isf,effective_isf,pump_isf,bg
2018-01-09 01:00:00,0.19999999999999996,0.19999999999999996,,,,,,89.95979879523449
2018-01-09 01:05:00,0.19999999999999996,0.19999999999999996,,,,,,88.94213071696043
2018-01-09 01:10:00,0.19999999999999996,0.19999999999999996,,,,,,84.60824899621377
2018-01-09 01:15:00,0.19999999999999996,0.19999999999999996,,,,,,78.41705017309935
2018-01-09 01:20:00,0.19999999999999996,0.19999999999999996,,,,,,71.8257796468419
2018-01-09 01:25:00,0.19999999999999996,0.19999999999999996,,,,,,66.22434028306616
2018-01-09 01:30:00,0.19999999999999996,0.19999999999999996,,,,,,62.47439527178379
2018-01-09 01:35:00,0.19999999999999996,0.19999999999999996,,,,,,60.316742689991194
2018-01-09 01:40:00,0.19999999999999996,0.19999999999999996,,,,,,59.222513671994236
2018-01-09 01:45:00,0.19999999999999996,0.19999999999999996,,,,,,58.61893090499504
2018-01-09 01:50:00,0.19999999999999996,0.19999999999999996,,,,,,57.840693925196625
2018-01-09 01:55:00,0.19999999999999996,0.19999999999999996,,,,,,56.26742143445321
2018-01-09 02:00:00,0.19999999999999996,0.19999999999999996,,,,,,53.813395685840405
2018-01-09 02:05:00,0.19999999999999996,0.19999999999999996,,,,,,51.52931039303435
2018-01-09 02:10:00,0.19999999999999996,0.19999999999999996,,,,,,50.64149320491157
2018-01-09 02:15:00,0.19999999999999996,0.19999999999999996,,,,,,51.64186371363837
2018-01-09 02:20:00,0.19999999999999996,0.19999999999999996,,,,,,53.46164467684456
2018-01-09 02:25:00,0.19999999999999996,0.19999999999999996,,,,,,54.748100602726964
2018-01-09 02:30:00,0.19999999999999996,0.19999999999999996,,,,,,54.81341480358729
2018-01-09 02:35:00,0.19999999999999996,0.19999999999999996,,,,,,54.38245726171505
2018-01-09 02:40:00,0.19999999999999996,0.19999999999999996,,,,,,54.43902390675052
2018-01-09 02:45:00,0.19999999999999996,0.19999999999999996,,,,,,55.377578117038496
2018-01-09 02:50:00,0.19999999999999996,0.19999999999999996,,,,,,56.339905237489326
